Business_Name,User,Rating,Date,Review_Text,Processed_Text,Sentiment_Label,Review_Length
A2B Madurai,Shiv SV,5,4 months ago,"Really liked the atmosphere. Took 1 rating away from food because of quantity of the mushroom and green peas biryani (which was yummy nonetheless). But we absolutely liked the taste of the veg biryani and the meals. Service by Ms. Chithra, she is quite is professional and prompt 👌🏽",really liked atmosphere took rating away from food because quantity mushroom green peas biryani which yummy nonetheless but we absolutely liked taste veg biryani meals service by ms chithra she quite professional prompt,Positive,33
A2B Madurai,sakthivel kumar,3,3 months ago,"A2b tea is useless, even 50rs for single 50ml tea you not even get a good taste and chair. You should stand and drink. Milk thickness is very poor. Zam zam tea is very best for that price. Home tea is better then a2b",ab tea useless even rs single ml tea you not even get good taste chair you should stand drink milk thickness very poor zam zam tea very best price home tea better then ab,Neutral,34
A2B Madurai,Amar J,3,3 years ago,"Food was good, nice and clean overall, price was moderate. Service kind of also very prompt. If you want to have simple dinner then definitely a place to visit. Nothing fancy to expect. A good variety of food from south and few North Indian dishes. Quantity was just ok, puri chole with low expectations turned out to be good. Around 8-10mins walk from Madurai temple, through dense Madurai streets, which is a nice walk.",food good nice clean overall price moderate service kind also very prompt if you want have simple dinner then definitely place visit nothing fancy expect good variety food from south few north indian dishes quantity just ok puri chole low expectations turned out be good around mins walk from madurai temple through dense madurai streets which nice walk,Neutral,58
A2B Madurai,HB,4,Edited a year ago,"Had filter coffee at this restaurant and it was really good. The milk was creamy and the coffee had good flavor.
They have nice seating area and air conditioning.

Update",had filter coffee restaurant really good milk creamy coffee had good flavor they have nice seating area air conditioning update,Positive,20
A2B Madurai,Pranesh Kumar M,2,2 months ago,Don't order Chilly paratha u need a hammer or stone as a helping tool if u say it to them they will teach u how to break it into pieces using this tool and eat ....worst response ever and all foods tastes very normal equal to road side shop but price for brand name no use,dont order chilly paratha u need hammer stone as helping tool if u say them they will teach u how break into pieces using tool eat worst response ever all foods tastes very normal equal road side shop but price brand name no use,Negative,44
A2B Madurai,Siva Samandy,2,2 months ago,Each food is very high and vadai rate is so much high which is 45 rs very over rate.Any body not go to this hotel.very worst hotel in food.,each food very high vadai rate so much high which rs very over rateany body not go hotelvery worst hotel food,Negative,21
A2B Madurai,GK,4,3 years ago,Excellent food. Menu is extensive and seasonal to a particularly high standard. Ideal for those who order mini lunch from office. The ambiance is very welcoming and charming. Could be improved to match other metro cities A2B outlets too.,excellent food menu extensive seasonal particularly high standard ideal those who order mini lunch from office ambiance very welcoming charming could be improved match other metro cities ab outlets too,Positive,30
A2B Madurai,Shweta Panda,3,6 months ago,"The food was ok kind of, the place is over hyped. Very crowdy",food ok kind place over hyped very crowdy,Neutral,8
A2B Madurai,Kamali Radhakrishnan,1,6 months ago,"If you've the idea of visiting this A2B, with the hope that their food is gonna taste good as served in other branches, You're Wrong. They serve the worst sambar vada which is not at all fried properly. Not only that, their meals, kadai vegetables, masala poori etc., don't really have the authentic taste of A2B group of restaurants. Visit at your own risk 😂",if youve idea visiting ab hope their food gonna taste good as served other branches youre wrong they serve worst sambar vada which not all fried properly not only their meals kadai vegetables masala poori etc dont really have authentic taste ab group restaurants visit your own risk,Negative,48
A2B Madurai,Uthranarayan C,3,3 years ago,"What you’ll like:
+ Located right next to Vilakuthoon.
+ Has parking available, the capacity is limited though.
+ Taste of food is good.
What you won’t like:
- Food doesn’t taste like a typical A2B restaurant. Don’t get me wrong. Food tastes good. But it misses out on the wow factor.
- Service is poor. Staff are courteous, but they are short of staff so be ready for long waiting times.
- Not value for money.
- Overcrowded.",what youll like located right next vilakuthoon has parking available capacity limited though taste food good what you wont like food doesnt taste like typical ab restaurant dont get me wrong food tastes good but misses out wow factor service poor staff courteous but they short staff so be ready long waiting times not value money overcrowded,Neutral,57
A2B Madurai,Nandanaa Nair,5,2 months ago,The food was great ... So was the service of mahesh 🙌🏼.... Very polite guy ... Thank you so much,food great so service mahesh very polite guy thank you so much,Positive,12
A2B Madurai,AKSHAYA DHAMOTHARAN,1,5 months ago,Nail found in bhel puri…worst hotel…what happens if i have ate it….,nail found bhel puriworst hotelwhat happens if i have ate,Negative,10
A2B Madurai,Shanmugam G,3,5 years ago,"They have multiple delicious sweets available, it might be a bit costly as compared withthe other sweet shops, there is a chat corner of the shop, for the people who crave for chat items you can try it here they are fairly good. They also do have a restaurant next to the sweet shop. Please try it if you are a vegetarian since it is a well known brand they maintain the same taste.
Additional info :
If you prefer to buy a gift box for marriage functions etc.. You can definitely try here, they offer a small box of 100gram which contains a sweet dish and a spice dish.
The cost depends on the sweet and spice dish you choose.",they have multiple delicious sweets available might be bit costly as compared withthe other sweet shops there chat corner shop people who crave chat items you can try here they fairly good they also do have restaurant next sweet shop please try if you vegetarian since well known brand they maintain same taste additional info if you prefer buy gift box marriage functions etc you can definitely try here they offer small box gram which contains sweet dish spice dish cost depends sweet spice dish you choose,Neutral,87
A2B Madurai,gandhi congo,1,3 months ago,"Very worst taste,
Even coconut chutney is not good,
Channa masala kurma utter waste.
This is not first time,
Kindly take necessary action.",very worst taste even coconut chutney not good channa masala kurma utter waste not first time kindly take necessary action,Negative,20
A2B Madurai,sethu mathi,4,2 months ago,Price is too high...Taste wise good .. service also gud,price too hightaste wise good service also gud,Positive,8
A2B Madurai,Sugandhraj Mishra,1,a year ago,I suggest going to some small eateries instead of this big size restaurant. They say they cook fresh it will take time but when you get it its exactly opposite. Paid and went to eat somewhere else.,i suggest going some small eateries instead big size restaurant they say they cook fresh will take time but when you get its exactly opposite paid went eat somewhere else,Negative,30
A2B Madurai,Roahith B,4,7 months ago,"Delicious food, actually we went during Diwali purchasing,So there were lot of crowd, no place to have lunch , we were waiting for 45 minutes, on the whole  self service food -Good",delicious food actually we went during diwali purchasingso there were lot crowd no place have lunch we were waiting minutes whole self service food good,Positive,25
A2B Madurai,Saurabh Badave,4,2 years ago,"Tried masala dosa, rava masala dosa, and ghee roast dosa. Masala dosa was soggy, others were nice. All chutneys were nice as well. Bit crowded, but service was quick. Good option in Madurai.",tried masala dosa rava masala dosa ghee roast dosa masala dosa soggy others were nice all chutneys were nice as well bit crowded but service quick good option madurai,Positive,29
A2B Madurai,Kamali Radhakrishnan,1,3 months ago,"Congratulations A2B for serving worst food!!
Day by day the quality is deteriorating and am really wondering why..I ordered Gobhi Manchurian gravy and was served with ""onion oil manchurian"". It was so bland,drenched in oil with too much onion.. Nothing close to what Gobhi Manchurian should be",congratulations ab serving worst food day by day quality deteriorating am really wondering whyi ordered gobhi manchurian gravy served onion oil manchurian so blanddrenched oil too much onion nothing close what gobhi manchurian should be,Negative,35
A2B Madurai,Jainee Dedhia,5,2 months ago,"We had a wonderful experience with Mahesh, very kind, smiling throughout! Had a good time.",we had wonderful experience mahesh very kind smiling throughout had good time,Positive,12
A2B Madurai,Vinu Nair,2,Edited 4 months ago,"Nothing special with this restaurant, tasteless food. All curries tastes same no difference.
Service was excellent by waiters.",nothing special restaurant tasteless food all curries tastes same no difference service excellent by waiters,Negative,15
A2B Madurai,Sanish Jose,5,5 months ago,Very rich and aromatic food.. Service is very good.. Especially Ms Maya laxmi service girl is excellent❤️❤️,very rich aromatic food service very good especially ms maya laxmi service girl excellent,Positive,14
A2B Madurai,Sidika Z,5,2 months ago,"Mahesh - The service staff was very courteous, polite and friendly. He did a great job :)",mahesh service staff very courteous polite friendly he did great job,Positive,11
A2B Madurai,Sridharkannan S,1,4 months ago,"Ordered a rava dosai but worst experience with dosa,  3 chutneys, sambar and hospitality. 🙏 very worst experience 😭 Its cost Rs 116 only 🤦‍♂️🤦‍♂️",ordered rava dosai but worst experience dosa chutneys sambar hospitality very worst experience its cost rs only,Negative,17
A2B Madurai,Nisha Rajpurohit,4,7 years ago,"A2B is one of the well known hotel in madurai it is a bit expensive as compared to other hotels in madurai.as it is located near to Meenakshi amman temple it is located in centre of the city it is very crowded on weekends .it's service is bit slow but it's quality of food if great.its a family favorable place where u can enjoy chat items , different juices , noodles,tea, ice creams,coffee,sweets,north indian ,south indian food.i personal like the meal of A2B .and suggest to visit and eat in A2B family and frends.",ab one well known hotel madurai bit expensive as compared other hotels maduraias located near meenakshi amman temple located centre city very crowded weekends its service bit slow but its quality food if greatits family favorable place where u can enjoy chat items different juices noodlestea ice creamscoffeesweetsnorth indian south indian foodi personal like meal ab suggest visit eat ab family frends,Positive,62
A2B Madurai,Ashish Gupta,2,7 months ago,Service was ok. Food quality is not upto the mark. Rawa kesari was not look like Rawa Kesari. Ordered gobhi manchurian but it was to spicy. 🥵,service ok food quality not upto mark rawa kesari not look like rawa kesari ordered gobhi manchurian but spicy,Negative,19
A2B Madurai,Caped Crusader,5,5 months ago,Mr. Magesh is a wonderful host. We all loved the food and hospitality. Ambience is great and would recommend this restaurant to family and friends.,mr magesh wonderful host we all loved food hospitality ambience great would recommend restaurant family friends,Positive,16
A2B Madurai,Senthil mani sekar Annamalai,4,8 years ago,"For vegetarians, it one of the best restaurants on highways.i have stopped for breakfast here and lucky there is no crowd but still their serving time is more. I have ordered Pongal, dosai and poori and every item are very good.

The ambience is good. Decent air conditioning. They have kid play area and have sufficient parking slot and have shopping stalls for books. Bharat petroleum bunk is aside the a2b.",vegetarians one best restaurants highwaysi have stopped breakfast here lucky there no crowd but still their serving time more i have ordered pongal dosai poori every item very good ambience good decent air conditioning they have kid play area have sufficient parking slot have shopping stalls books bharat petroleum bunk aside ab,Positive,52
A2B Madurai,Rajaram Vasu,1,4 months ago,The captain’s are behaving like a roadside shop as they are impolite and yelling at each other and rude to customer’s. Please address this issue on priority as we come here thinking A2B standards but the experience is worse.,captains behaving like roadside shop as they impolite yelling each other rude customers please address issue priority as we come here thinking ab standards but experience worse,Negative,27
A2B Madurai,gaurav joshi,5,2 years ago,"We went therefore to statiate our desire for authentic South Indian food, delighted to try ghee masala dosa, rava kesari,pav bhai, the whole meal was in budget and definitely going back to this restaurant branch anywhere in the country",we went therefore statiate our desire authentic south indian food delighted try ghee masala dosa rava kesaripav bhai whole meal budget definitely going back restaurant branch anywhere country,Positive,28
A2B Madurai,anju Dinesh,5,3 months ago,"Really happy with food taste ,staff names maya done a good service, and neatness maintained in hotel",really happy food taste staff names maya done good service neatness maintained hotel,Positive,13
A2B Madurai,MUTHU RAMAKRISHNAN (SMRK),4,2 years ago,"You want food  delicious can must try,but price 😜😅
If u want to try naan roti items can't get curry ,that one very bad experience",you want food delicious can must trybut price if u want try naan roti items cant get curry one very bad experience,Positive,22
A2B Madurai,amulya bellamkonda,3,5 months ago,"Somehow food tasted average,the service was good though,but the place was too noisy,not because of the crowd but the workers were yapping and making noises with the cutlery.",somehow food tasted averagethe service good thoughbut place too noisynot because crowd but workers were yapping making noises cutlery,Neutral,19
A2B Madurai,Manish Kumar,1,9 months ago,"The quality of food has degraded since I last visited.
I always have food in A2B whenever I travel as the food taste and preparation used to be exceptional. Today also I had lunch at A2B in Krishnagiri. Everything was exceptional. But here at Madurai, service and food both were not satisfactory.",quality food has degraded since i last visited i always have food ab whenever i travel as food taste preparation used be exceptional today also i had lunch ab krishnagiri everything exceptional but here madurai service food both were not satisfactory,Negative,41
A2B Madurai,Nitin Sehgal,4,7 years ago,"Good place to have a tasty meal or snack for a low price. The restaurant is air conditioned with ample seating. It serves South Indian, North Indian and Chinese cuisine. It has a seperate hall for snacks. The quality is good and items are freshly prepared. Very crowded at Lunch time. The toilet is dirty. They have waiters who can speak a variety of languages which is a plus.",good place have tasty meal snack low price restaurant air conditioned ample seating serves south indian north indian chinese cuisine has seperate hall snacks quality good items freshly prepared very crowded lunch time toilet dirty they have waiters who can speak variety languages which plus,Positive,45
A2B Madurai,Harikrishnan Anandan,4,a year ago,"I recently had lunch at A2B in Madurai and opted for the vegetarian meals. The food was very good and filling, and I was quite satisfied with the taste and variety of the dishes. Compared to other A2B branches in Chennai, this location stands out in terms of meal quality.

The only drawback is the lack of car parking. However, overall, I was pleased with the food and would recommend this place for a satisfying vegetarian meal.",i recently had lunch ab madurai opted vegetarian meals food very good filling i quite satisfied taste variety dishes compared other ab branches chennai location stands out terms meal quality only drawback lack car parking however overall i pleased food would recommend place satisfying vegetarian meal,Positive,46
A2B Madurai,Robbie Malcolm,5,4 months ago,Very clean and with great staff. Highly recommend quick delicious lunch.,very clean great staff highly recommend quick delicious lunch,Positive,9
A2B Madurai,ChanDran Sakthi,2,3 months ago,Food was okay but too costly I had a ghee roast it was 170rs for this price quantity is not enough.,food okay but too costly i had ghee roast rs price quantity not enough,Negative,14
A2B Madurai,Joe Sivam,1,a year ago,"One of the worst experiences which I ever had today in madurai this A2B branch . Poor quality service and stafff are superb rude (cashier in cap)
Never think Malaysian people can’t afford to pay your meals .A2B management please polish up all your staff service quality",one worst experiences which i ever had today madurai ab branch poor quality service stafff superb rude cashier cap never think malaysian people cant afford pay your meals ab management please polish up all your staff service quality,Negative,38
A2B Madurai,S.Tharun Ambeth,4,a year ago,It has a good atmosphere and located in popular street...it was quite good in service and response...as no parking is alloted...it is quite difficult for vehicle persons...,has good atmosphere located popular streetit quite good service responseas no parking allotedit quite difficult vehicle persons,Positive,17
A2B Madurai,Ragotham Manohar,2,a year ago,"Without car parking, it’s difficult to have food in restaurant… please implement!",without car parking its difficult have food restaurant please implement,Negative,10
A2B Madurai,Akshay Akshay bc,5,5 months ago,"Supplier should explain about special meals
This is unlimited rice or not
This is problem that’s all
All food service is excellent",supplier should explain about special meals unlimited rice not problem thats all all food service excellent,Positive,16
A2B Madurai,Rishanth Harish,5,5 months ago,Mahesh was awesome. He took good care of us. Hos service was very exceptional.,mahesh awesome he took good care us hos service very exceptional,Positive,11
A2B Madurai,monika medicos,5,9 months ago,Must visit place if you are visiting Madurai it has some good food to offer,must visit place if you visiting madurai has some good food offer,Positive,12
A2B Madurai,Viji N,4,9 months ago,"Gud in all . Taste , ambience is gud. Customer service by kavya is amazing.
Except they charge rs.10 for appalam for kids is really disgusting. Many restaurants provide free food for kid aged under 5. But all others  are OK.",gud all taste ambience gud customer service by kavya amazing except they charge rs appalam kids really disgusting many restaurants provide free food kid aged under but all others ok,Positive,30
A2B Madurai,anusha devi,4,8 months ago,Food are taste good. But the service is very worst. More than half an hour we waited to gave orders. And they don't ask for reorder.,food taste good but service very worst more than half hour we waited gave orders they dont ask reorder,Positive,19
A2B Madurai,Gmohan G,1,8 months ago,"“The food was good, but the service was very poor. When we asked, the server told us only dosa was available, but later the cashier said all food items were available. This miscommunication created a very bad experience.",food good but service very poor when we asked server told us only dosa available but later cashier said all food items were available miscommunication created very bad experience,Negative,29
A2B Madurai,Anu The Great,1,7 months ago,"Worst food and service
Over priced
They charged Rs 79 for a lemon juice and Rs 84 for a curd rice
Curd rice had a worst taste
Service is pathetic",worst food service over priced they charged rs lemon juice rs curd rice curd rice had worst taste service pathetic,Negative,20
A2B Madurai,himanshu tripathi,5,5 months ago,"Mayalakshmi has been really supportive and served best food to us, Must try in Madurai for a north Indian",mayalakshmi has been really supportive served best food us must try madurai north indian,Positive,14
A2B Madurai,Srikar S,1,8 months ago,"One of the worst places to eat.Waiters are arrogant, Don’t even come to take the order.Wanted to give 0 stars but as there is no option for giving 0 stars,I am giving 1 star. Please listen to my advice and don’t come here",one worst places eatwaiters arrogant dont even come take orderwanted give stars but as there no option giving starsi am giving star please listen my advice dont come here,Negative,29
A2B Madurai,MANIVASAGAM S,5,3 months ago,Service and dishes are good. Service done by Miss. Latika is very good.,service dishes good service done by miss latika very good,Positive,10
A2B Madurai,Uma Maheswari G,2,4 months ago,"If order from Swiggy, the rice is only half cooked. How children and elder people eat those white rice?",if order from swiggy rice only half cooked how children elder people eat those white rice,Negative,16
A2B Madurai,DEVADAS KAMALAKANNAN,5,3 months ago,"Food is very good
Go for the regular South  Indian thali.",food very good go regular south indian thali,Positive,8
A2B Madurai,julius thangadurai,2,7 months ago,Improve the rice quality for afternoon means,improve rice quality afternoon means,Negative,5
A2B Madurai,Vaishnav P Varma,1,a year ago,"Highly priced with below average food taste and quantity.
It's better not to opt for this A2B outlet.",highly priced below average food taste quantity its better not opt ab outlet,Negative,13
A2B Madurai,Divya gargee,1,3 months ago,"Worst food, worst behaviour,I think this is not original brand of A2b,waste of money",worst food worst behaviouri think not original brand abwaste money,Negative,10
A2B Madurai,priyanka p,5,3 months ago,"Respect srinivasan sir ..
His service for the customer is too good.
Excellent customer service.",respect srinivasan sir his service customer too good excellent customer service,Positive,11
A2B Madurai,Vivek Vaish,5,5 months ago,Chithra was fantastic and made our experience memorable. 7 stars to her!,chithra fantastic made our experience memorable stars her,Positive,8
A2B Madurai,Augustine Joshua,3,7 years ago,"Nice chain, can be 4 star from general view however I am rating as a south indian special restaurant since that's what it's branding suggests but it's thali and many vegi dishes have north taste with south flavour",nice chain can be star from general view however i am rating as south indian special restaurant since thats what its branding suggests but its thali many vegi dishes have north taste south flavour,Neutral,34
A2B Madurai,Henry d'souza,1,3 months ago,"Found stones in veg fried price, rava kesari was sticky and not found any nuts or dry fruits",found stones veg fried price rava kesari sticky not found any nuts dry fruits,Negative,14
A2B Madurai,Alice Lockhart,5,4 months ago,"Amazing service Mahesh, went above and beyond, very tasty food too!",amazing service mahesh went above beyond very tasty food too,Positive,10
A2B Madurai,Sourav Banerjee,5,5 months ago,Professional and fast service. Prakash was very courteous and helpful with all required information.,professional fast service prakash very courteous helpful all required information,Positive,10
A2B Madurai,Gopi S,5,4 months ago,Food quality and taste is real good.,food quality taste real good,Positive,5
A2B Madurai,Ky Bai,4,4 years ago,"Taste is good and quality and quantity is good ,best for take away . If dinn in means the service is little slow due to crowd. Parking facilities available,good option for family and friends. Here my mom's favourite is ven pongal, aadai dosai",taste good quality quantity good best take away if dinn means service little slow due crowd parking facilities availablegood option family friends here my moms favourite ven pongal aadai dosai,Positive,30
A2B Madurai,varzha s.p varzha s.p,4,9 months ago,The food was very good but the service was very very worse they don't even ask us again please change this habit and my daughter resive the food after a 10 to 15 min,food very good but service very very worse they dont even ask us again please change habit my daughter resive food after min,Positive,23
A2B Madurai,Gauravi Upadhyay,4,4 years ago,Its around 900 mtrs from Meenakshi temple south gate. It my tried and tested option whenever I travel solo and best for veg people. You can always go for parotha and kurma . I guarantee you will never be disappointed,its around mtrs from meenakshi temple south gate my tried tested option whenever i travel solo best veg people you can always go parotha kurma i guarantee you will never be disappointed,Positive,32
A2B Madurai,VISHNU B,2,4 months ago,I wait more than 1 hr for a single cup coffee that’s the main reason I give 3 star,i wait more than hr single cup coffee thats main reason i give star,Negative,14
A2B Madurai,Wow Creations,2,3 months ago,The number of dishes can be increased... service could be improved...,number dishes can be increased service could be improved,Negative,9
A2B Madurai,Gayathri KP,3,6 years ago,Average food joint. Not upto the mark when compared to other A2Bs. Good for lunch.,average food joint not upto mark when compared other abs good lunch,Neutral,12
A2B Madurai,MOHAN JAYARAJ,1,Edited 4 years ago,"We visited to your Madurai  vilakkuthoon restraurent on August 22. My whole family had lunch there which was hygienic and good taste. Thank you for decent lunch.

But i was really disappointed quality of food packed for take away. We ordered  Rasa malai to take home. After reach home (2 hours after left from restaurant) once we open food container we noticed and tasted food is already spoiled.

That is not the quality of food that one would expect from a restaurant of your level and reputation. Please make sure your customers are getting hygienic food to maintain your reputation.

I trust you will be treating this complaint in a strict manner while taking all the neccessary measures to make sure that such incident does not happen again.

I have sent mail but there is no response till now.",we visited your madurai vilakkuthoon restraurent august my whole family had lunch there which hygienic good taste thank you decent lunch but i really disappointed quality food packed take away we ordered rasa malai take home after reach home hours after left from restaurant once we open food container we noticed tasted food already spoiled not quality food one would expect from restaurant your level reputation please make sure your customers getting hygienic food maintain your reputation i trust you will be treating complaint strict manner while taking all neccessary measures make sure such incident does not happen again i have sent mail but there no response till now,Negative,109
A2B Madurai,Krithika Sundaram,1,10 months ago,"Worst Food Experience at Ananda Bhawan, Villakuthoon, Madurai – Totally Disgusted and Furious!

We visited Ananda Bhawan at Villakuthoon, Madurai, and ordered Dosa and Pongal. What we were served was absolutely shocking and unacceptable.

The Dosa batter was extremely sour—so much that we couldn't even take a proper bite. It was spoiled beyond imagination—we have never tasted anything this disgusting in our lives. When we complained, the server brought another dosa, claiming it was made from fresh batter. But the same foul sourness remained. Clearly, they were just re-serving the same bad food without any concern.

The Pongal tasted like it had been cooked in the morning and simply reheated. There was no freshness, no flavour, and zero quality. It was like eating leftovers from hours ago.

To make it worse, the rates were ridiculously high for such terrible and unhygienic food. It’s an absolute scam to charge customers so much and serve stale, low-grade items that are not even safe to eat. After eating, we suffered from severe acidity, vomiting, and food poisoning symptoms throughout the night. We couldn’t even sleep due to the discomfort.

Ananda Bhawan used to be a trusted name—but this branch is a complete disgrace. They are cheating customers, serving old food, charging high prices, and risking people's health. We will never step foot in this place again.",worst food experience ananda bhawan villakuthoon madurai totally disgusted furious we visited ananda bhawan villakuthoon madurai ordered dosa pongal what we were served absolutely shocking unacceptable dosa batter extremely sourso much we couldnt even take proper bite spoiled beyond imaginationwe have never tasted anything disgusting our lives when we complained server brought another dosa claiming made from fresh batter but same foul sourness remained clearly they were just reserving same bad food without any concern pongal tasted like had been cooked morning simply reheated there no freshness no flavour zero quality like eating leftovers from hours ago make worse rates were ridiculously high such terrible unhygienic food its absolute scam charge customers so much serve stale lowgrade items not even safe eat after eating we suffered from severe acidity vomiting food poisoning symptoms throughout night we couldnt even sleep due discomfort ananda bhawan used be trusted namebut branch complete disgrace they cheating customers serving old food charging high prices risking peoples health we will never step foot place again,Negative,169
A2B Madurai,Tanya Bansal,2,9 months ago,"We ordered chai and pongal. Pongal was cold and not tasty. Service is very poor. After asking the person 3 times, we got our water after 15 mins",we ordered chai pongal pongal cold not tasty service very poor after asking person times we got our water after mins,Negative,21
A2B Madurai,sathana priyanka,3,Edited 2 years ago,Food quality worst... Pav bhaji is very salt and bad taste.. customer service very disappointing...they are so ignorant and not friendly...kindly understand we are also same human like u...and we come to a place to calm ourselves....if u cant manage to work say to ur management...dnt show ur attitude to us....we r paying for u....not begging,food quality worst pav bhaji very salt bad taste customer service very disappointingthey so ignorant not friendlykindly understand we also same human like uand we come place calm ourselvesif u cant manage work say ur managementdnt show ur attitude uswe r paying unot begging,Neutral,44
A2B Madurai,Arun,1,7 months ago,"Service very worst. Need to improve
We have waited at table more than 20 to 30 minits",service very worst need improve we have waited table more than minits,Negative,12
A2B Madurai,Ravichandran RP,4,a year ago,Good Choice if you are looking for a veg restaurant in Vilakkuthoon area offers a wide variety of menu. Crowded always during peak time due to its proximity to the shopping area. Expect noisy atmosphere and delayed service due to the crowd. Not an ideal place if you are looking for a relaxed spot to enjoy a casual meal and conversation.,good choice if you looking veg restaurant vilakkuthoon area offers wide variety menu crowded always during peak time due its proximity shopping area expect noisy atmosphere delayed service due crowd not ideal place if you looking relaxed spot enjoy casual meal conversation,Positive,42
A2B Madurai,Devesh R,4,5 years ago,"Nive food and taste ,a/c but  chillness was  low, ok for evening snacks",nive food taste ac but chillness low ok evening snacks,Positive,10
A2B Madurai,Reebiyo Fernandez,5,5 months ago,Good service and food -want to specially mention the caption mahesh,good service food want specially mention caption mahesh,Positive,8
A2B Madurai,Lingesh Li,1,7 months ago,"Food quality and quantity is very poor
And potato masala Too much salt
🤮",food quality quantity very poor potato masala too much salt,Negative,10
A2B Madurai,Kishore V,3,11 months ago,"The restaurant was overcrowded, making it hard to find a comfortable spot. Tables were dirty and poorly maintained. The service was slow and the staff seemed inattentive. For the high prices they charge, the overall experience was very disappointing. Cleanliness and customer service definitely need improvement. Not a place I’d recommend for a relaxing or enjoyable meal.",restaurant overcrowded making hard find comfortable spot tables were dirty poorly maintained service slow staff seemed inattentive high prices they charge overall experience very disappointing cleanliness customer service definitely need improvement not place id recommend relaxing enjoyable meal,Neutral,38
A2B Madurai,Visakeswaran,1,4 years ago,"Not the best A2B outlet, you would visit. Ambience is poor and there is parking facility, staff here are also not well behaved. Food taste was horrible, podi dosa tasted bitter and kesari was having some black particles in it",not best ab outlet you would visit ambience poor there parking facility staff here also not well behaved food taste horrible podi dosa tasted bitter kesari having some black particles,Negative,30
A2B Madurai,Beulah Jeyachandra Paul,5,5 months ago,Mahesh did a very good job. The service was excellent!,mahesh did very good job service excellent,Positive,7
A2B Madurai,Khangararam Choudhary,4,4 months ago,Good food with good waiters ..... special mention for miss.Maya laxmi,good food good waiters special mention missmaya laxmi,Positive,8
A2B Madurai,Shanmugavel SRD,4,2 years ago,"One of the good vegetarian restaurants in Vilakkuthoon area. Mini meals, kesari, butter naan’s were good but chili parotta was unavailable during lunch but pani poori was available during lunch time. First floor is good for family but elders cannot climb the steep stairs. Parking is unavailable.",one good vegetarian restaurants vilakkuthoon area mini meals kesari butter naans were good but chili parotta unavailable during lunch but pani poori available during lunch time first floor good family but elders cannot climb steep stairs parking unavailable,Positive,38
A2B Madurai,Chandrasekhar B,4,9 months ago,Food was good. White chatni and green chatni was awesome. Paneer and Mushroom noodles are worth a try here. Service and ambiance of the place was really good and Jeevananthan served us really well.,food good white chatni green chatni awesome paneer mushroom noodles worth try here service ambiance place really good jeevananthan served us really well,Positive,23
A2B Madurai,C ASHOK,1,6 months ago,"Very poor service, we have waiting for more than 30mins, there is no service person attended after 45mins as w3ll.",very poor service we have waiting more than mins there no service person attended after mins as wll,Negative,18
A2B Madurai,Vijaykumar Menkudale,1,a year ago,"Disappointing Experience at A2B Veg Restaurant, Madurai

Dear A2B Team,
I recently visited your Madurai branch, and I am writing to share my disappointing experience. Unfortunately, the service was subpar and the overall cleanliness of the restaurant was not up to standard.

Service: The staff was inattentive and seemed unprofessional. It took a long time for us to be seated, and even longer for our orders to be taken. Despite the restaurant not being very crowded, it felt like our presence was an inconvenience to the staff.

Cleanliness: The cleanliness of the restaurant was also a concern. The tables were sticky, and the floor appeared to be unclean. The washrooms were not maintained properly either, which was quite off-putting.

I have always associated A2B with good food and quality service, but my experience this time was far from satisfactory. I hope you will take this feedback seriously and work to improve the experience for your future customers.",disappointing experience ab veg restaurant madurai dear ab team i recently visited your madurai branch i am writing share my disappointing experience unfortunately service subpar overall cleanliness restaurant not up standard service staff inattentive seemed unprofessional took long time us be seated even longer our orders be taken despite restaurant not being very crowded felt like our presence inconvenience staff cleanliness cleanliness restaurant also concern tables were sticky floor appeared be unclean washrooms were not maintained properly either which quite offputting i have always associated ab good food quality service but my experience time far from satisfactory i hope you will take feedback seriously work improve experience your future customers,Negative,110
A2B Madurai,Sidiq S,1,a year ago,"I am a regular customer to this restaurent, which is near to my place. In recent days i started observing that the food quality is not good and not worth for the money they charge to the foods. I questioned why the standard is low to the service execute, he replied very rudely. I ordered Ghee pongal where there is no sign of ghee visually and in taste as well, I asked about this to supplier he said it is normal pongal. However when i received a bill it mentioned it as Ghee pongal, and the biller was saying this what we have and ghee was there in pongal in rude manner.  Poori was not cooked well, Ghee Roast was over cooked, the biller simply said Master is changed that is why the quality is bad. But A2B is charging the same amount irrespective of bad quality food or poor master chef they hired. This would be my last visit to A2B madurai villakuthoon and make ensure the feedback shared with my network to ensure they have good service and better food in other restaurents in Madurai like Sabarees, Gowri Krishna etc. A2B cannot be compared to the great restaurents i mentioned. Its for an reference to avoid an horrific exp and find better alternatives.",i am regular customer restaurent which near my place recent days i started observing food quality not good not worth money they charge foods i questioned why standard low service execute he replied very rudely i ordered ghee pongal where there no sign ghee visually taste as well i asked about supplier he said normal pongal however when i received bill mentioned as ghee pongal biller saying what we have ghee there pongal rude manner poori not cooked well ghee roast over cooked biller simply said master changed why quality bad but ab charging same amount irrespective bad quality food poor master chef they hired would be my last visit ab madurai villakuthoon make ensure feedback shared my network ensure they have good service better food other restaurents madurai like sabarees gowri krishna etc ab cannot be compared great restaurents i mentioned its reference avoid horrific exp find better alternatives,Negative,150
